frequency_hz,spl_1v_db,sealed_spl_1v_db,impedance_magnitude_ohm,impedance_phase_deg,driver_excursion_1v_mm,pr_excursion_each_1v_mm,maximum_spl_db,limiting_factor
58.816403411741284,74.56221346023666,65.55411255245868,8.422434056613266,1.3518380573316202,0.2884876918685147,0.4270182982911611,94.56221346023666,amplifier_voltage
59.224508759760695,74.71650131257975,65.6373139364133,8.263169682605884,3.3475468638887746,0.28007453656502584,0.42043176739554533,94.71650131257975,amplifier_voltage
59.63544580039345,74.8482331417068,65.72023958456265,8.136478795864633,5.379883186247268,0.27350850283461553,0.41291863765774545,94.8482331417068,amplifier_voltage
60.04923418171099,74.9582055906321,65.80288853951852,8.040037058515109,7.4289694006995575,0.26887007683818986,0.4045684544230274,94.9582055906321,amplifier_voltage
60.465893688115564,75.04747441918838,65.88525985697997,7.9716556682080375,9.476785948076563,0.2661485814400053,0.39548476118549003,95.04747441918838,amplifier_voltage
60.885444241286066,75.11730870236181,65.96735260567894,7.92928605194966,11.50734332899263,0.26524466252997825,0.38578029495589733,95.11730870236181,amplifier_voltage
61.307905901130546,75.16913944453923,66.04916586731994,7.911023586162536,13.506776750699437,0.26598432029680813,0.37557212524153405,95.16913944453923,amplifier_voltage
61.733298866745464,75.2045066641051,66.13069873651389,7.915110254629328,15.463361434918786,0.2681410267695814,0.36497712557345025,95.2045066641051,amplifier_voltage
62.16164347738128,75.22500853908456,66.211950320706,7.939936052314753,17.36745460698704,0.2714607542787579,0.3541080716063241,95.22500853908456,amplifier_voltage
62.59296021341505,75.23225541232739,66.29291974009814,7.984038975244211,19.211376024430532,0.27568503223634716,0.3430705445475172,95.23225541232739,amplifier_voltage
63.027269697329594,75.22783051563317,66.37360612756545,8.046103536982944,20.989242183255488,0.2805688750837273,0.33196070570492037,95.22783051563317,amplifier_voltage
63.46459269469953,75.21325834843671,66.45400862856734,8.124957870599015,22.696770218065407,0.28589249271904804,0.3208639137798425,95.21325834843671,amplifier_voltage
63.90495011518425,75.1899808542347,66.53412640105313,8.219569579148084,24.33106649717067,0.2914672716967508,0.30985408971070677,95.1899808542347,amplifier_voltage
64.34836301352743,75.15934093864097,66.61395861536235,8.329040571412975,25.890412663380992,0.29713732264928644,0.29899369569449874,95.15934093864097,amplifier_voltage
64.79485259056395,75.12257248079098,66.6935044541198,8.452601158615927,27.37405902167663,0.3027780591715605,0.2883341817022055,95.12257248079098,amplifier_voltage
65.2444401942334,75.08079578495361,66.7727631121254,8.589603695543891,28.782032238696193,0.3082930780373937,0.277916758021641,95.08079578495361,amplifier_voltage
65.69714732060088,75.03501736344222,66.85173379623922,8.739516033296189,30.11496164417448,0.3136102831618944,0.2677733692832042,95.03501736344222,amplifier_voltage
66.15299561488483,74.98613299150779,66.93041572526147,8.901915018994213,31.37392620197732,0.31867787473441034,0.25792776809028717,94.98613299150779,amplifier_voltage
66.61200687249178,74.93493308920188,67.00880812980789,9.076480237832145,32.560322513958866,0.32346056867866546,0.24839661030664742,94.93493308920188,amplifier_voltage
67.07420304005862,74.88210963120703,67.08691025218054,9.26298815071589,33.675753014265815,0.32793623051362475,0.23919051633404464,94.88210963120703,amplifier_voltage
67.53960621650184,74.82826393933158,67.16472134623402,9.461306740511738,34.72193273752687,0.33209299096379513,0.23031506177181676,94.82826393933158,amplifier_voltage
68.00823865407413,74.773914858141,67.24224067723756,9.671390744014094,35.70061261442102,0.33592684167042125,0.22177167610670204,94.773914858141,amplifier_voltage
